timestamp_ns,symbol,best_bid,best_ask,spread,bid_volume,ask_volume,bid_levels,ask_levels,total_orders
14540020638704,AMZN,18539989,18540000,11,7923,50,35,11,134
14540020638704,GOOGL,14419989,14420000,11,2778,80,25,2,63
14540020638704,MSFT,1745989,1746000,11,8790,500,49,10,171
14540020638704,TSLA,6459989,6460000,11,46544,450,141,31,730
14550125501430,AAPL,3217989,3218000,11,10262,200,32,17,164
14550125501430,AMZN,18539989,18540000,11,8113,50,36,11,137
14550125501430,GOOGL,14419989,14420000,11,3268,80,29,2,72
14550125501430,MSFT,1745989,1746000,11,8890,500,49,9,170
14550125501430,TSLA,6459989,6460000,11,48040,450,140,32,749
14560976665066,AAPL,3217989,3218000,11,10865,200,32,16,169
14560976665066,AMZN,18539989,18540000,11,8213,50,37,11,139
14560976665066,GOOGL,14419989,14420000,11,4068,80,36,2,88
14560976665066,MSFT,1745989,1746000,11,9661,500,50,9,177
14560976665066,TSLA,6459989,6460000,11,49854,450,138,33,766
14570874432279,AAPL,3217989,3218000,11,11375,200,33,15,175
14570874432279,AMZN,18539989,18540000,11,8308,50,37,11,140
14570874432279,GOOGL,14419989,14420000,11,4266,80,37,2,91
14570874432279,MSFT,1745989,1746000,11,10901,500,52,9,195
14570874432279,TSLA,6459989,6460000,11,51012,450,136,34,778
14580632747635,AAPL,3217989,3218000,11,12275,200,34,12,180
14580632747635,AMZN,18539989,18540000,11,8508,50,39,11,144
14580632747635,GOOGL,14419989,14420000,11,4266,80,37,2,91
14580632747635,MSFT,1745989,1746000,11,11641,500,51,9,204
14580632747635,TSLA,6459989,6460000,11,53311,450,134,34,804
14590183615010,AAPL,3217989,3218000,11,12875,200,35,11,187
14590183615010,AMZN,18539989,18540000,11,8808,50,40,11,148
14590183615010,GOOGL,14419989,14420000,11,4365,80,37,2,92
14590183615010,MSFT,1745989,1746000,11,12441,500,54,9,218
14590183615010,TSLA,6459989,6460000,11,55041,450,136,32,819
14600180471375,AAPL,3217989,3218000,11,13075,200,35,11,191
14600180471375,AMZN,18539989,18540000,11,10198,50,46,12,171
14600180471375,GOOGL,14419989,14420000,11,4365,80,37,2,92
14600180471375,MSFT,1745989,1746000,11,12711,500,54,9,221
14600180471375,TSLA,6459989,6460000,11,57151,450,141,35,852
14610140947725,AAPL,3217989,3218000,11,13215,200,35,11,193
14610140947725,AMZN,18539989,18540000,11,10298,50,47,12,173
14610140947725,GOOGL,14419989,14420000,11,4665,80,39,2,96
14610140947725,MSFT,1745989,1746000,11,13121,500,55,9,227
14610140947725,TSLA,6459989,6460000,11,58363,450,143,36,868
14620062524440,AAPL,3217989,3218000,11,13815,200,38,12,205
14620062524440,AMZN,18539989,18540000,11,10898,50,52,12,185
14620062524440,GOOGL,14419989,14420000,11,4765,80,39,2,98
14620062524440,MSFT,1745989,1746000,11,13331,500,55,9,229
14620062524440,TSLA,6459989,6460000,11,58759,450,144,36,869
14630068992021,AAPL,3217989,3218000,11,14400,200,41,12,214
14630068992021,AMZN,18539989,18540000,11,11398,50,54,12,195
14630068992021,GOOGL,14419989,14420000,11,7670,80,52,2,142
14630068992021,MSFT,1745989,1746000,11,14571,500,59,9,248
14630068992021,TSLA,6459989,6460000,11,60526,450,137,36,879
14640101517613,AAPL,3217989,3218000,11,14500,200,41,12,215
14640101517613,AMZN,18539989,18540000,11,11898,50,56,12,205
14640101517613,GOOGL,14419989,14420000,11,10476,80,60,2,182
14640101517613,MSFT,1745989,1746000,11,15141,500,61,9,259
14640101517613,TSLA,6459989,6460000,11,61182,450,135,36,880
14650094083955,AAPL,3217989,3218000,11,14700,200,41,12,216
14650094083955,AMZN,18539989,18540000,11,12298,50,57,12,213
14650094083955,GOOGL,14419989,14420000,11,11371,80,63,2,196
14650094083955,MSFT,1745989,1746000,11,16014,500,65,9,274
14650094083955,TSLA,6459989,6460000,11,64156,450,131,36,898
14660226142686,AAPL,3217989,3218000,11,15100,200,40,12,220
14660226142686,AMZN,18539989,18540000,11,12488,50,57,12,216
14660226142686,GOOGL,14419989,14420000,11,11671,80,64,2,201
14660226142686,MSFT,1745989,1746000,11,15699,500,65,9,270
14660226142686,TSLA,6459989,6460000,11,66351,400,131,36,918
14670576171695,AAPL,3217989,3218000,11,15200,200,40,12,221
14670576171695,AMZN,18539989,18540000,11,12588,50,57,12,217
14670576171695,GOOGL,14419989,14420000,11,11771,80,65,2,203
14670576171695,MSFT,1745989,1746000,11,16093,500,66,11,279
14670576171695,TSLA,6459989,6460000,11,69312,400,135,36,950
14680698250055,AAPL,3217989,3218000,11,15400,200,41,12,225
14680698250055,AMZN,18539989,18540000,11,12588,50,57,12,217
14680698250055,GOOGL,14419989,14420000,11,11771,80,65,2,203
14680698250055,MSFT,1745989,1746000,11,16461,500,66,11,285
14680698250055,TSLA,6459989,6460000,11,70550,400,135,36,965
14690254208671,AAPL,3217989,3218000,11,15740,200,43,12,231
14690254208671,AMZN,18539989,18540000,11,13237,50,59,12,226
14690254208671,GOOGL,14419989,14420000,11,12034,80,65,2,206
14690254208671,MSFT,1745989,1746000,11,17213,500,65,12,294
14690254208671,TSLA,6459989,6460000,11,71894,400,138,35,983
14700552116953,AAPL,3217989,3218000,11,16280,200,43,13,237
14700552116953,AMZN,18539989,18540000,11,13437,50,60,12,228
14700552116953,GOOGL,14419989,14420000,11,15150,80,75,2,254
14700552116953,MSFT,1745989,1746000,11,17681,500,66,12,296
14700552116953,TSLA,6459989,6460000,11,74998,400,137,33,1016
14710019005149,AAPL,3217989,3218000,11,16905,200,47,13,245
14710019005149,AMZN,18539989,18540000,11,13737,50,60,12,232
14710019005149,GOOGL,14419989,14420000,11,18320,80,83,2,302
14710019005149,MSFT,1745989,1746000,11,18649,500,68,12,308
14710019005149,TSLA,6459989,6460000,11,76786,382,138,33,1032
14720284562530,AAPL,3217989,3218000,11,17400,200,47,13,249
14720284562530,AMZN,18539989,18540000,11,14576,50,64,12,244
14720284562530,GOOGL,14419989,14420000,11,20669,80,89,2,338
14720284562530,MSFT,1745989,1746000,11,18833,500,68,12,309
14720284562530,TSLA,6459989,6460000,11,79427,358,140,33,1059
14730689022439,AAPL,3217989,3218000,11,17900,200,46,13,254
14730689022439,AMZN,18539989,18540000,11,14876,80,64,12,247
14730689022439,GOOGL,14419989,14420000,11,20769,80,89,2,340
14730689022439,MSFT,1745989,1746000,11,19033,500,69,13,313
14730689022439,TSLA,6459989,6460000,11,80099,358,141,33,1068
14740649878672,AAPL,3217989,3218000,11,18443,200,48,13,263
14740649878672,AMZN,18539989,18540000,11,15376,80,67,13,256
14740649878672,GOOGL,14419989,14420000,11,21698,80,91,2,354
14740649878672,MSFT,1745989,1746000,11,19401,500,69,13,318
14740649878672,TSLA,6459989,6460000,11,81096,358,141,33,1083
14750079262120,AAPL,3217989,3218000,11,18516,200,48,13,263
14750079262120,AMZN,18539989,18540000,11,15676,80,68,13,260
14750079262120,GOOGL,14419989,14420000,11,21698,80,91,2,354
14750079262120,MSFT,1745989,1746000,11,19853,500,69,13,321
14750079262120,TSLA,6459989,6460000,11,82181,358,147,34,1105
14760263182188,AAPL,3217989,3218000,11,18559,200,48,13,263
14760263182188,AMZN,18539989,18540000,11,16716,30,67,13,268
14760263182188,GOOGL,14419989,14420000,11,22170,80,92,2,360
14760263182188,MSFT,1745989,1746000,11,20421,500,69,13,325
14760263182188,TSLA,6459989,6460000,11,84869,358,152,34,1144
14770487333991,AAPL,3217989,3218000,11,19219,200,49,14,272
14770487333991,AMZN,18539989,18540000,11,16896,30,68,13,271
14770487333991,GOOGL,14419989,14420000,11,22356,80,92,2,363
14770487333991,MSFT,1745989,1746000,11,20800,500,69,13,328
14770487333991,TSLA,6459989,6460000,11,86464,358,155,34,1166
14780653640469,AAPL,3217989,3218000,11,19469,200,50,14,276
14780653640469,AMZN,18539989,18540000,11,17288,30,68,13,278
14780653640469,GOOGL,14419989,14420000,11,22827,80,92,2,371
14780653640469,MSFT,1745989,1746000,11,21200,500,72,14,336
14780653640469,TSLA,6459989,6460000,11,87647,358,155,34,1181
14790119407685,AAPL,3217989,3218000,11,19879,200,50,14,279
14790119407685,AMZN,18539989,18540000,11,17548,30,67,13,279
14790119407685,GOOGL,14419989,14420000,11,23197,80,92,2,374
14790119407685,MSFT,1745989,1746000,11,21800,500,72,14,344
14790119407685,TSLA,6459989,6460000,11,89011,358,158,35,1205
14800099389696,AAPL,3217989,3218000,11,20843,200,53,14,291
14800099389696,AMZN,18539989,18540000,11,17947,30,67,13,281
14800099389696,GOOGL,14419989,14420000,11,23874,80,93,2,384
14800099389696,MSFT,1745989,1746000,11,21900,500,73,14,348
14800099389696,TSLA,6459989,6460000,11,89778,358,161,35,1215
14810928949158,AAPL,3217989,3218000,11,22903,114,59,16,322
14810928949158,AMZN,18539989,18540000,11,18647,30,70,17,295
14810928949158,GOOGL,14419989,14420000,11,24734,80,93,4,394
14810928949158,MSFT,1745989,1746000,11,22400,500,74,14,353
14810928949158,TSLA,6459989,6460000,11,90901,272,159,35,1218
14820181147744,AAPL,3217989,3218000,11,24093,114,62,18,340
14820181147744,AMZN,18539989,18540000,11,19447,30,75,19,311
14820181147744,GOOGL,14419989,14420000,11,24971,80,93,4,396
14820181147744,MSFT,1745989,1746000,11,23500,500,75,15,369
14820181147744,TSLA,6459989,6460000,11,92353,272,161,35,1232
14830487055811,AAPL,3217989,3218000,11,24800,114,62,18,352
14830487055811,AMZN,18539989,18540000,11,20523,30,79,20,330
14830487055811,GOOGL,14419989,14420000,11,25225,80,93,4,398
14830487055811,MSFT,1745989,1746000,11,23900,471,76,15,376
14830487055811,TSLA,6459989,6460000,11,94068,272,161,34,1253
14840025291546,AAPL,3217989,3218000,11,25059,114,62,19,356
14840025291546,AMZN,18539989,18540000,11,20722,30,80,20,333
14840025291546,GOOGL,14419989,14420000,11,25396,80,93,4,398
14840025291546,MSFT,1745989,1746000,11,24800,471,81,15,394
14840025291546,TSLA,6459989,6460000,11,95383,272,160,33,1263
14850055883744,AAPL,3217989,3218000,11,25429,114,62,19,360
14850055883744,AMZN,18539989,18540000,11,20722,30,80,20,333
14850055883744,GOOGL,14419989,14420000,11,25400,80,93,4,398
14850055883744,MSFT,1745989,1746000,11,25695,471,86,16,411
14850055883744,TSLA,6459989,6460000,11,96247,272,160,33,1273
14860195529008,AAPL,3217989,3218000,11,25529,114,62,19,362
14860195529008,AMZN,18539989,18540000,11,20922,30,81,21,337
14860195529008,GOOGL,14419989,14420000,11,25500,80,92,4,398
14860195529008,MSFT,1745989,1746000,11,26295,471,87,16,423
14860195529008,TSLA,6459989,6460000,11,97555,272,161,32,1283
14870114741844,AAPL,3217989,3218000,11,26100,114,61,18,364
14870114741844,AMZN,18539989,18540000,11,21222,30,81,21,341
14870114741844,GOOGL,14419989,14420000,11,25971,80,92,4,402
14870114741844,MSFT,1745989,1746000,11,27395,471,89,18,445
14870114741844,TSLA,6459989,6460000,11,96893,272,160,30,1275
14880563052031,AAPL,3217989,3218000,11,27020,114,62,18,377
14880563052031,AMZN,18539989,18540000,11,21898,30,85,22,353
14880563052031,GOOGL,14419989,14420000,11,26742,80,90,4,403
14880563052031,MSFT,1745989,1746000,11,27695,471,90,18,451
14880563052031,TSLA,6459989,6460000,11,98198,272,163,29,1292
14890403607770,AAPL,3217989,3218000,11,27700,114,62,19,385
14890403607770,AMZN,18539989,18540000,11,21998,30,85,23,355
14890403607770,GOOGL,14419989,14420000,11,26913,80,90,4,405
14890403607770,MSFT,1745989,1746000,11,29095,471,97,18,476
14890403607770,TSLA,6459989,6460000,11,98888,272,164,29,1302
14900449998181,AAPL,3217989,3218000,11,28240,114,63,19,394
14900449998181,AMZN,18539989,18540000,11,22098,30,85,23,355
14900449998181,GOOGL,14419989,14420000,11,27053,80,90,4,406
14900449998181,MSFT,1745989,1746000,11,29295,471,97,18,479
14900449998181,TSLA,6459989,6460000,11,99216,272,165,29,1308
14910487708221,AAPL,3217989,3218000,11,28580,114,64,19,398
14910487708221,AMZN,18539989,18540000,11,22378,30,84,24,358
14910487708221,GOOGL,14419989,14420000,11,27295,80,89,4,406
14910487708221,MSFT,1745989,1746000,11,29595,471,99,18,485
14910487708221,TSLA,6459989,6460000,11,100317,272,164,30,1316
14920030592260,AAPL,3217989,3218000,11,29400,114,66,18,407
14920030592260,AMZN,18539989,18540000,11,22678,30,84,26,364
14920030592260,GOOGL,14419989,14420000,11,27366,80,89,4,407
14920030592260,MSFT,1745989,1746000,11,31095,442,101,18,506
14920030592260,TSLA,6459989,6460000,11,100203,272,168,31,1322
14930033083190,AAPL,3217989,3218000,11,29820,114,67,18,414
14930033083190,AMZN,18539989,18540000,11,22678,30,84,26,364
14930033083190,GOOGL,14419989,14420000,11,27437,80,89,4,408
14930033083190,MSFT,1745989,1746000,11,31695,442,103,19,516
14930033083190,TSLA,6459989,6460000,11,103444,272,176,30,1358
14940930289478,AAPL,3217989,3218000,11,30530,114,66,18,422
14940930289478,AMZN,18539989,18540000,11,22678,30,84,26,364
14940930289478,GOOGL,14419989,14420000,11,27437,80,89,4,408
14940930289478,MSFT,1745989,1746000,11,32700,442,103,20,529
14940930289478,TSLA,6459989,6460000,11,107282,272,188,31,1418
14950021971484,AAPL,3217989,3218000,11,30740,114,66,18,424
14950021971484,AMZN,18539989,18540000,11,23258,30,84,29,375
14950021971484,GOOGL,14419989,14420000,11,27437,80,89,4,408
14950021971484,MSFT,1745989,1746000,11,33700,442,102,20,540
14950021971484,TSLA,6459989,6460000,11,109709,272,196,30,1452
14960227769599,AAPL,3217989,3218000,11,31040,114,64,17,424
14960227769599,AMZN,18539989,18540000,11,24118,30,79,29,380
14960227769599,GOOGL,14419989,14420000,11,27508,80,89,4,409
14960227769599,MSFT,1745989,1746000,11,34600,442,102,20,551
14960227769599,TSLA,6459989,6460000,11,114181,272,203,29,1505
14970185851441,AAPL,3217989,3218000,11,31540,114,65,17,432
14970185851441,AMZN,18539989,18540000,11,24818,30,81,30,386
14970185851441,GOOGL,14419989,14420000,11,27508,80,89,4,409
14970185851441,MSFT,1745989,1746000,11,34800,442,104,20,559
14970185851441,TSLA,6459989,6460000,11,117880,272,210,29,1553
14980100870513,AAPL,3217989,3218000,11,32020,114,65,17,436
14980100870513,AMZN,18539989,18540000,11,25793,30,83,30,396
14980100870513,GOOGL,14419989,14420000,11,27708,80,90,4,411
14980100870513,MSFT,1745989,1746000,11,35700,442,105,20,581
14980100870513,TSLA,6459989,6460000,11,121112,243,211,30,1588
14990383685521,AAPL,3217989,3218000,11,31336,114,66,17,429
14990383685521,AMZN,18539989,18540000,11,26293,30,87,30,405
14990383685521,GOOGL,14419989,14420000,11,27779,80,90,4,411
14990383685521,MSFT,1745989,1746000,11,36300,442,105,20,591
14990383685521,TSLA,6459989,6460000,11,123155,243,214,32,1615
15000370518721,AAPL,3217989,3218000,11,31536,114,67,17,431
15000370518721,AMZN,18539989,18540000,11,27193,30,88,32,415
15000370518721,GOOGL,14419989,14420000,11,28221,80,90,4,415
15000370518721,MSFT,1745989,1746000,11,36600,442,107,20,597
15000370518721,TSLA,6459989,6460000,11,125945,214,220,32,1657
15010487188956,AAPL,3217989,3218000,11,32440,114,65,18,438
15010487188956,AMZN,18539989,18540000,11,27691,30,89,34,422
15010487188956,GOOGL,14419989,14420000,11,28416,80,90,4,417
15010487188956,MSFT,1745989,1746000,11,36900,442,107,20,599
15010487188956,TSLA,6459989,6460000,11,128968,185,227,32,1698
15020740968327,AAPL,3217989,3218000,11,32880,114,65,18,445
15020740968327,AMZN,18539989,18540000,11,28691,30,95,34,438
15020740968327,GOOGL,14419989,14420000,11,29072,80,87,4,418
15020740968327,MSFT,1745989,1746000,11,37800,442,108,21,615
15020740968327,TSLA,6459989,6460000,11,131679,185,232,33,1736
15030112281458,AAPL,3217989,3218000,11,33180,114,65,18,448
15030112281458,AMZN,18539989,18540000,11,29591,30,100,36,454
15030112281458,GOOGL,14419989,14420000,11,29526,80,85,4,421
15030112281458,MSFT,1745989,1746000,11,38394,442,108,21,625
15030112281458,TSLA,6459989,6460000,11,133511,185,239,33,1764
15040055661970,AAPL,3217989,3218000,11,33920,114,67,18,459
15040055661970,AMZN,18539989,18540000,11,30291,30,100,39,466
15040055661970,GOOGL,14419989,14420000,11,29909,80,84,4,423
15040055661970,MSFT,1745989,1746000,11,39479,442,108,24,642
15040055661970,TSLA,6459989,6460000,11,135600,168,241,33,1792
15050567794805,AAPL,3217989,3218000,11,34600,80,67,18,465
15050567794805,AMZN,18539989,18540000,11,30491,30,100,41,470
15050567794805,GOOGL,14419989,14420000,11,29909,80,84,3,422
15050567794805,MSFT,1745989,1746000,11,40859,442,107,24,660
15050567794805,TSLA,6459989,6460000,11,136864,168,245,33,1813
15060014025219,AAPL,3217989,3218000,11,34600,80,67,18,465
15060014025219,AMZN,18539989,18540000,11,30591,30,100,41,470
15060014025219,GOOGL,14419989,14420000,11,30109,80,83,3,423
15060014025219,MSFT,1745989,1746000,11,41444,442,106,24,667
15060014025219,TSLA,6459989,6460000,11,137887,168,248,33,1832
15070680991090,AAPL,3217989,3218000,11,34900,80,67,19,471
15070680991090,AMZN,18539989,18540000,11,30591,30,99,41,469
15070680991090,GOOGL,14419989,14420000,11,30509,80,82,3,426
15070680991090,MSFT,1745989,1746000,11,42327,442,105,24,680
15070680991090,TSLA,6459989,6460000,11,139161,168,250,34,1854
15080307876574,AAPL,3217989,3218000,11,35070,80,68,19,474
15080307876574,AMZN,18539989,18540000,11,30791,30,99,42,472
15080307876574,GOOGL,14419989,14420000,11,30709,80,81,3,427
15080307876574,MSFT,1745989,1746000,11,42700,442,106,24,685
15080307876574,TSLA,6459989,6460000,11,140309,168,254,34,1874
15090487210916,AAPL,3217989,3218000,11,35520,80,68,19,478
15090487210916,AMZN,18539989,18540000,11,31291,30,102,44,482
15090487210916,GOOGL,14419989,14420000,11,31262,80,80,3,429
15090487210916,MSFT,1745989,1746000,11,42800,442,107,24,687
15090487210916,TSLA,6459989,6460000,11,141860,151,256,35,1901
15100178886402,AAPL,3217989,3218000,11,36100,80,72,20,488
15100178886402,AMZN,18539989,18540000,11,31491,30,103,44,484
15100178886402,GOOGL,14419989,14420000,11,31555,80,77,3,429
15100178886402,MSFT,1745989,1746000,11,42900,442,107,24,689
15100178886402,TSLA,6459989,6460000,11,141945,151,261,35,1910
15110237094433,AAPL,3217989,3218000,11,35340,80,77,20,490
15110237094433,AMZN,18539989,18540000,11,31991,30,105,45,491
15110237094433,GOOGL,14419989,14420000,11,32201,80,77,3,434
15110237094433,MSFT,1745989,1746000,11,43100,442,106,24,689
15110237094433,TSLA,6459989,6460000,11,144139,151,267,35,1947
15120206888995,AAPL,3217989,3218000,11,36050,80,79,20,502
15120206888995,AMZN,18539989,18540000,11,32791,30,105,45,498
15120206888995,GOOGL,14419989,14420000,11,32367,80,77,3,436
15120206888995,MSFT,1745989,1746000,11,43700,442,106,25,692
15120206888995,TSLA,6459989,6460000,11,147170,117,270,35,1988
15130381657408,AAPL,3217989,3218000,11,36460,80,80,20,508
15130381657408,AMZN,18539989,18540000,11,33691,30,108,48,514
15130381657408,GOOGL,14419989,14420000,11,32969,80,76,3,439
15130381657408,MSFT,1745989,1746000,11,43975,442,106,25,695
15130381657408,TSLA,6459989,6460000,11,148678,100,272,35,2013
15140053693399,AAPL,3217989,3218000,11,37000,80,81,20,517
15140053693399,AMZN,18539989,18540000,11,35091,30,111,50,542
15140053693399,GOOGL,14419989,14420000,11,33049,80,76,3,439
15140053693399,MSFT,1745989,1746000,11,44075,442,106,25,697
15140053693399,TSLA,6459989,6460000,11,149744,100,277,34,2029
15150218372754,AAPL,3217989,3218000,11,37200,80,80,20,519
15150218372754,AMZN,18539989,18540000,11,37791,30,118,60,594
15150218372754,GOOGL,14419989,14420000,11,33532,80,76,3,443
15150218372754,MSFT,1745989,1746000,11,44800,442,109,25,711
15150218372754,TSLA,6459989,6460000,11,151409,100,281,34,2050
15160249563182,AAPL,3217989,3218000,11,37293,80,80,20,520
15160249563182,AMZN,18539989,18540000,11,38969,30,118,63,615
15160249563182,GOOGL,14419989,14420000,11,33623,80,76,3,444
15160249563182,MSFT,1745989,1746000,11,44800,442,109,25,711
15160249563182,TSLA,6459989,6460000,11,153333,66,287,34,2076
15170949825561,AAPL,3217989,3218000,11,37287,80,80,21,524
15170949825561,AMZN,18539989,18540000,11,39069,30,118,63,616
15170949825561,GOOGL,14419989,14420000,11,33886,80,75,3,446
15170949825561,MSFT,1745989,1746000,11,45496,442,111,25,723
15170949825561,TSLA,6459989,6460000,11,155892,49,293,34,2114
15180173159092,AAPL,3217989,3218000,11,37997,80,80,21,536
15180173159092,AMZN,18539989,18540000,11,39569,30,122,63,626
15180173159092,GOOGL,14419989,14420000,11,34069,80,75,3,447
15180173159092,MSFT,1745989,1746000,11,45984,442,111,25,729
15180173159092,TSLA,6459989,6460000,11,158736,49,296,34,2153
15190128596452,AAPL,3217989,3218000,11,38677,80,82,21,547
15190128596452,AMZN,18539989,18540000,11,39969,30,125,62,632
15190128596452,GOOGL,14419989,14420000,11,34445,80,75,3,449
15190128596452,MSFT,1745989,1746000,11,46184,442,111,25,731
15190128596452,TSLA,6459989,6460000,11,160684,32,300,34,2179
15200660354412,AAPL,3217989,3218000,11,39957,140,84,21,568
15200660354412,AMZN,18539989,18540000,11,39969,30,125,62,632
15200660354412,GOOGL,14419989,14420000,11,34545,80,74,3,449
15200660354412,MSFT,1745989,1746000,11,45884,442,110,25,726
15200660354412,TSLA,6459989,6460000,11,162754,32,303,33,2206
15212231062039,AAPL,3217989,3218000,11,41697,200,92,22,601
15212231062039,AMZN,18539989,18540000,11,39969,30,125,62,632
15212231062039,GOOGL,14419989,14420000,11,34545,80,74,3,449
15212231062039,MSFT,1745989,1746000,11,46284,442,109,24,728
15212231062039,TSLA,6459989,6460000,11,163093,32,303,33,2211
15220261995154,AAPL,3217989,3218000,11,42337,200,95,22,613
15220261995154,AMZN,18539989,18540000,11,40169,30,125,62,634
15220261995154,GOOGL,14419989,14420000,11,34545,80,74,3,449
15220261995154,MSFT,1745989,1746000,11,46584,442,110,24,731
15220261995154,TSLA,6459989,6460000,11,164382,1171,304,33,2226
15230796110346,AAPL,3217989,3218000,11,43673,200,99,22,636
15230796110346,AMZN,18539989,18540000,11,40169,30,125,62,634
15230796110346,GOOGL,14419989,14420000,11,34634,80,74,3,450
15230796110346,MSFT,1745989,1746000,11,46884,442,111,24,735
15230796110346,TSLA,6459989,6460000,11,165415,1171,305,34,2236
15240406197379,AAPL,3217989,3218000,11,44343,200,99,22,646
15240406197379,AMZN,18539989,18540000,11,40368,30,124,62,635
15240406197379,GOOGL,14419989,14420000,11,34634,80,74,3,450
15240406197379,MSFT,1745989,1746000,11,47104,442,111,24,738
15240406197379,TSLA,6459989,6460000,11,166273,1171,306,34,2249
15250276742375,AAPL,3217989,3218000,11,44443,200,100,22,648
15250276742375,AMZN,18539989,18540000,11,40369,30,124,62,635
15250276742375,GOOGL,14419989,14420000,11,34634,80,74,3,449
15250276742375,MSFT,1745989,1746000,11,47204,442,111,24,739
15250276742375,TSLA,6459989,6460000,11,167297,1171,307,34,2269
15260769810311,AAPL,3217989,3218000,11,44543,200,101,22,650
15260769810311,AMZN,18539989,18540000,11,40469,30,125,62,637
15260769810311,GOOGL,14419989,14420000,11,34925,80,73,3,450
