timestamp_ns,symbol,best_bid,best_ask,spread,bid_volume,ask_volume,bid_levels,ask_levels,total_orders
14740649878672,AAPL,3209700,3209800,100,50,270,43,51,137
14740649878672,AMZN,18539881,18539882,1,15,100,59,12,96
14740649878672,GOOGL,14419209,14419399,190,22,100,84,3,131
14740649878672,MSFT,1737000,1738000,1000,20,630,52,32,153
14740649878672,TSLA,6413000,6413300,300,431,528,90,100,299
14750279501401,AAPL,3209700,3209800,100,50,397,42,50,135
14750279501401,AMZN,18539881,18539890,9,15,100,61,12,98
14750279501401,GOOGL,14419209,14419399,190,22,100,85,3,132
14750279501401,MSFT,1737000,1738000,1000,20,630,52,32,160
14750279501401,TSLA,6413000,6413300,300,931,528,96,102,311
14760263318958,AAPL,3209535,3209800,265,83,397,41,50,131
14760263318958,AMZN,18539869,18539882,13,55,100,62,12,98
14760263318958,GOOGL,14419194,14420000,806,24,80,83,2,130
14760263318958,MSFT,1737000,1738000,1000,20,630,52,34,164
14760263318958,TSLA,6413000,6413300,300,931,448,101,109,332
14770487474323,AAPL,3209535,3209800,265,83,397,42,50,136
14770487474323,AMZN,18539869,18539883,14,35,100,62,12,98
14770487474323,GOOGL,14419194,14420000,806,10,80,83,2,131
14770487474323,MSFT,1737000,1738000,1000,20,630,51,34,164
14770487474323,TSLA,6413000,6413300,300,719,448,103,112,343
14780653777820,AAPL,3209535,3209800,265,83,397,42,49,134
14780653777820,AMZN,18539869,18539883,14,7,100,62,12,101
14780653777820,GOOGL,14419192,14419387,195,81,100,83,3,135
14780653777820,MSFT,1737000,1738000,1000,20,130,53,36,164
14780653777820,TSLA,6413000,6413300,300,719,448,105,112,348
14790119468355,AAPL,3209535,3209800,265,83,397,43,49,138
14790119468355,AMZN,18539849,18539900,51,87,20,62,11,99
14790119468355,GOOGL,14419192,14419387,195,51,100,83,3,135
14790119468355,MSFT,1737000,1738000,1000,20,130,54,36,169
14790119468355,TSLA,6413000,6413300,300,719,443,110,110,358
14800819082637,AAPL,3209535,3209800,265,83,397,46,51,145
14800819082637,AMZN,18539849,18539863,14,87,100,62,12,99
14800819082637,GOOGL,14419187,14420000,813,28,80,84,2,136
14800819082637,MSFT,1738000,1738200,200,70,132,56,39,171
14800819082637,TSLA,6410000,6413300,3300,1241,443,105,109,349
14811129182756,AAPL,3209535,3209573,38,83,70,50,54,154
14811129182756,AMZN,18539849,18539854,5,51,100,66,16,106
14811129182756,GOOGL,14419158,14419334,176,65,100,85,5,141
14811129182756,MSFT,1738100,1738300,200,100,178,56,39,167
14811129182756,TSLA,6410000,6410579,579,1241,100,103,111,349
14820181209531,AAPL,3209535,3209573,38,83,70,53,57,165
14820181209531,AMZN,18539849,18539900,51,51,20,70,17,112
14820181209531,GOOGL,14419158,14419334,176,25,100,85,5,140
14820181209531,MSFT,1738200,1738400,200,300,158,56,39,167
14820181209531,TSLA,6410000,6410579,579,1239,100,105,113,357
14830487055811,AAPL,3209535,3209573,38,83,70,54,57,170
14830487055811,AMZN,18539849,18539900,51,30,20,73,18,118
14830487055811,GOOGL,14419036,14419236,200,100,100,83,5,138
14830487055811,MSFT,1738500,1739000,500,100,273,58,33,149
14830487055811,TSLA,6410000,6410579,579,1218,100,105,114,365
14840200826494,AAPL,3209535,3209573,38,83,70,54,58,173
14840200826494,AMZN,18539849,18539856,7,29,100,74,19,120
14840200826494,GOOGL,14419036,14419236,200,100,100,83,5,138
14840200826494,MSFT,1739100,1739200,100,22,30,60,31,148
14840200826494,TSLA,6410000,6410479,479,1176,100,105,115,368
14850073058359,AAPL,3209535,3209573,38,83,70,54,60,175
14850073058359,AMZN,18539849,18539856,7,29,100,74,19,120
14850073058359,GOOGL,14418962,14420000,1038,40,80,83,4,136
14850073058359,MSFT,1739100,1739800,700,22,80,58,26,135
14850073058359,TSLA,6410000,6410300,300,1001,16,107,116,372
14860356297837,AAPL,3209535,3209573,38,83,70,54,60,174
14860356297837,AMZN,18539849,18539854,5,29,100,74,20,121
14860356297837,GOOGL,14419036,14419236,200,100,100,83,5,136
14860356297837,MSFT,1740300,1740400,100,25,100,61,26,139
14860356297837,TSLA,6410000,6410300,300,628,16,109,119,377
14870134400953,AAPL,3209535,3209573,38,83,70,54,62,177
14870134400953,AMZN,18539849,18539871,22,29,100,74,20,123
14870134400953,GOOGL,14419044,14420000,956,71,80,84,4,136
14870134400953,MSFT,1740300,1741400,1100,25,100,61,25,142
14870134400953,TSLA,6401300,6401400,100,47,231,68,124,302
14880563052031,AAPL,3209535,3209573,38,83,10,55,63,183
14880563052031,AMZN,18539849,18539871,22,9,100,78,21,128
14880563052031,GOOGL,14419044,14419219,175,42,100,84,5,137
14880563052031,MSFT,1741000,1741400,400,100,100,62,26,147
14880563052031,TSLA,6401300,6401400,100,47,231,70,125,312
14890403607770,AAPL,3209535,3209670,135,83,100,55,66,188
14890403607770,AMZN,18539849,18539857,8,9,100,78,22,129
14890403607770,GOOGL,14419044,14420000,956,13,80,84,4,136
14890403607770,MSFT,1741200,1741600,400,100,200,69,28,169
14890403607770,TSLA,6401300,6401400,100,47,226,70,126,315
14900449998181,AAPL,3209535,3209670,135,83,70,55,67,190
14900449998181,AMZN,18539849,18539857,8,9,100,78,22,129
14900449998181,GOOGL,14419044,14419219,175,13,100,84,5,136
14900449998181,MSFT,1741200,1741600,400,100,200,69,28,170
14900449998181,TSLA,6401000,6401400,400,276,226,70,126,312
14910487708221,AAPL,3209535,3209670,135,83,40,53,66,187
14910487708221,AMZN,18539804,18539806,2,89,100,78,23,129
14910487708221,GOOGL,14419036,14419215,179,26,100,82,5,134
14910487708221,MSFT,1740300,1740900,600,25,200,69,32,176
14910487708221,TSLA,6400000,6401400,1400,1703,226,64,127,300
14920030592260,AAPL,3209535,3209700,165,83,100,52,69,192
14920030592260,AMZN,18539804,18539900,96,60,20,78,24,131
14920030592260,GOOGL,14418978,14419178,200,100,100,79,5,128
14920030592260,MSFT,1740300,1740800,500,25,100,73,36,191
14920030592260,TSLA,6390000,6392100,2100,9,16,59,133,294
14930031486992,AAPL,3209535,3210000,465,83,367,54,67,192
14930031486992,AMZN,18539804,18539900,96,60,20,78,24,131
14930031486992,GOOGL,14418978,14420000,1022,71,80,80,4,128
14930031486992,MSFT,1740300,1740800,500,25,100,75,37,195
14930031486992,TSLA,6381000,6382879,1879,75,100,64,140,312
14940930289478,AAPL,3211500,3211571,71,2463,100,55,62,181
14940930289478,AMZN,18539804,18539900,96,60,20,78,24,131
14940930289478,GOOGL,14418978,14420000,1022,71,80,80,4,128
14940930289478,MSFT,1740300,1740800,500,25,100,74,38,197
14940930289478,TSLA,6381000,6386600,5600,65,16,77,147,349
14950021971484,AAPL,3211500,3211566,66,2463,100,54,61,181
14950021971484,AMZN,18539804,18539826,22,40,100,78,28,137
14950021971484,GOOGL,14418978,14419157,179,71,100,79,5,128
14950021971484,MSFT,1740300,1740800,500,25,191,74,40,204
14950021971484,TSLA,6373500,6373979,479,110,100,81,150,361
14960227769599,AAPL,3211500,3211566,66,2463,100,53,61,180
14960227769599,AMZN,18539804,18539807,3,40,100,77,28,137
14960227769599,GOOGL,14418978,14420000,1022,42,80,79,4,127
14960227769599,MSFT,1740300,1740700,400,25,100,74,42,209
14960227769599,TSLA,6373600,6376300,2700,21,15,90,163,386
14970185987935,AAPL,3211600,3211762,162,150,100,53,60,180
14970185987935,AMZN,18539804,18539829,25,40,100,79,29,140
14970185987935,GOOGL,14418978,14419157,179,42,100,77,5,125
14970185987935,MSFT,1740300,1740700,400,25,100,75,43,215
14970185987935,TSLA,6373500,6374029,529,78,8,97,167,409
14980100870513,AAPL,3211600,3211658,58,150,100,51,61,181
14980100870513,AMZN,18539804,18539851,47,40,100,78,29,138
14980100870513,GOOGL,14418978,14420000,1022,42,80,78,4,125
14980100870513,MSFT,1740500,1740700,200,200,100,77,45,232
14980100870513,TSLA,6370000,6371200,1200,923,14,91,175,410
14990383685521,AAPL,3211600,3211658,58,150,100,53,62,186
14990383685521,AMZN,18539804,18539814,10,40,100,81,29,136
14990383685521,GOOGL,14418978,14419157,179,13,100,78,5,126
14990383685521,MSFT,1740500,1740700,200,200,100,78,45,237
14990383685521,TSLA,6370000,6371200,1200,876,14,94,178,424
15000370518721,AAPL,3211600,3211658,58,150,100,54,62,184
15000370518721,AMZN,18539804,18539814,10,40,100,83,31,140
15000370518721,GOOGL,14418797,14418997,200,100,100,76,5,124
15000370518721,MSFT,1740500,1740700,200,200,100,79,46,241
15000370518721,TSLA,6370000,6370400,400,244,15,101,182,442
15010487052977,AAPL,3211600,3211619,19,150,100,54,63,189
15010487052977,AMZN,18539804,18539814,10,40,100,82,33,139
15010487052977,GOOGL,14418634,14420000,1366,73,80,77,4,122
15010487052977,MSFT,1740500,1740700,200,200,100,79,46,241
15010487052977,TSLA,6370000,6370400,400,138,31,109,185,458
15020740968327,AAPL,3211600,3211604,4,150,100,54,63,196
15020740968327,AMZN,18539804,18539808,4,40,100,87,33,145
15020740968327,GOOGL,14418742,14418942,200,100,100,77,5,122
15020740968327,MSFT,1740500,1740700,200,200,100,80,47,249
15020740968327,TSLA,6370000,6370400,400,118,31,114,188,482
15030112281458,AAPL,3211600,3211604,4,150,100,55,63,197
15030112281458,AMZN,18539804,18539826,22,40,100,93,35,153
15030112281458,GOOGL,14418779,14420000,1221,83,80,75,4,117
15030112281458,MSFT,1740500,1740700,200,200,100,80,48,253
15030112281458,TSLA,6369300,6369900,600,7,1,120,191,497
15040055794325,AAPL,3211660,3211806,146,100,100,56,63,201
15040055794325,AMZN,18539804,18539850,46,40,100,94,38,157
15040055794325,GOOGL,14418780,14418980,200,100,100,75,5,118
15040055794325,MSFT,1740500,1740700,200,200,100,80,54,264
15040055794325,TSLA,6369300,6369900,600,7,1,122,194,512
15050567794805,AAPL,3211600,3211625,25,150,100,56,63,206
15050567794805,AMZN,18539804,18539900,96,40,20,94,39,157
15050567794805,GOOGL,14418780,14418980,200,100,100,75,4,116
15050567794805,MSFT,1740500,1740700,200,200,100,80,58,272
15050567794805,TSLA,6369300,6369900,600,7,1,126,195,525
15060014025219,AAPL,3211600,3211625,25,150,100,56,63,206
15060014025219,AMZN,18539804,18539900,96,40,20,94,39,157
15060014025219,GOOGL,14418779,14420000,1221,49,80,75,3,115
15060014025219,MSFT,1740500,1740700,200,200,100,80,58,275
15060014025219,TSLA,6369300,6369900,600,7,1,129,195,536
15070682073562,AAPL,3211600,3211618,18,210,40,56,64,209
15070682073562,AMZN,18539804,18539850,46,40,100,94,40,158
15070682073562,GOOGL,14418779,14420000,1221,49,80,75,3,115
15070682073562,MSFT,1740500,1740700,200,200,100,80,58,281
15070682073562,TSLA,6369300,6369900,600,7,7,130,196,544
15080307942821,AAPL,3211600,3211618,18,210,40,55,67,211
15080307942821,AMZN,18539804,18539900,96,40,20,94,40,157
15080307942821,GOOGL,14418780,14418980,200,100,100,75,4,115
15080307942821,MSFT,1740500,1740700,200,200,100,80,58,284
15080307942821,TSLA,6369300,6370000,700,7,146,134,199,557
15090487210916,AAPL,3211600,3211618,18,210,40,55,66,214
15090487210916,AMZN,18539804,18539900,96,40,20,97,42,162
15090487210916,GOOGL,14418780,14420000,1220,66,80,75,3,114
15090487210916,MSFT,1740500,1740700,200,200,100,81,58,285
15090487210916,TSLA,6369300,6370000,700,7,143,136,202,571
15100180002806,AAPL,3215000,3215100,100,1236,60,60,48,183
15100180002806,AMZN,18539804,18539826,22,40,100,97,43,163
15100180002806,GOOGL,14418780,14418964,184,66,100,73,4,112
15100180002806,MSFT,1740500,1740700,200,200,100,80,58,285
15100180002806,TSLA,6369300,6370000,700,7,48,139,204,579
15110237094433,AAPL,3214802,3215000,198,100,764,64,49,194
15110237094433,AMZN,18539804,18539814,10,40,100,99,44,164
15110237094433,GOOGL,14418780,14418964,184,49,100,71,4,107
15110237094433,MSFT,1740500,1740700,200,200,100,79,58,282
15110237094433,TSLA,6369300,6370400,1100,7,23,142,208,589
15120206888995,AAPL,3214933,3215000,67,100,764,69,49,202
15120206888995,AMZN,18539804,18539814,10,40,100,99,44,164
15120206888995,GOOGL,14418780,14418964,184,15,100,70,4,103
15120206888995,MSFT,1740300,1740700,400,25,100,78,59,281
15120206888995,TSLA,6369300,6372000,2700,7,89,145,208,604
15130381853330,AAPL,3214933,3215000,67,100,764,70,49,207
15130381853330,AMZN,18539804,18539814,10,23,100,102,47,172
15130381853330,GOOGL,14418779,14420000,1221,35,80,67,3,98
15130381853330,MSFT,1740300,1740600,300,25,25,78,62,285
15130381853330,TSLA,6370000,6370091,91,446,4,148,208,612
15140053693399,AAPL,3214973,3215000,27,100,764,71,49,213
15140053693399,AMZN,18539804,18539808,4,23,100,103,49,183
15140053693399,GOOGL,14418779,14420000,1221,18,80,67,3,97
15140053693399,MSFT,1740300,1740600,300,25,25,78,62,286
15140053693399,TSLA,6370000,6370556,556,446,85,149,205,608
15150218372754,AAPL,3214974,3215000,26,100,764,72,49,214
15150218372754,AMZN,18539804,18539900,96,23,20,111,58,208
15150218372754,GOOGL,14418779,14420000,1221,1,80,66,3,96
15150218372754,MSFT,1740300,1740600,300,25,25,81,61,291
15150218372754,TSLA,6370786,6370986,200,100,100,149,204,606
15160249721298,AAPL,3214975,3215000,25,100,771,72,49,215
15160249721298,AMZN,18539804,18539850,46,23,100,111,62,220
15160249721298,GOOGL,14418779,14418963,184,1,100,65,4,96
15160249721298,MSFT,1740300,1740600,300,25,25,81,61,291
15160249721298,TSLA,6370000,6371002,1002,446,72,147,205,602
15170949825561,AAPL,3214989,3215000,11,100,1757,73,49,226
15170949825561,AMZN,18539804,18539826,22,23,100,110,62,219
15170949825561,GOOGL,14418763,14418939,176,64,100,65,4,96
15170949825561,MSFT,1740300,1740600,300,25,25,82,60,293
15170949825561,TSLA,6371112,6371312,200,100,100,148,207,602
15180179806367,AAPL,3214989,3215000,11,100,1357,73,49,232
15180179806367,AMZN,18539804,18539814,10,23,100,113,62,223
15180179806367,GOOGL,14418763,14420000,1237,47,80,65,3,95
15180179806367,MSFT,1740300,1740600,300,25,25,82,59,294
15180179806367,TSLA,6370000,6370175,175,446,21,147,205,595
15190128596452,AAPL,3214989,3215000,11,100,1292,74,49,239
15190128596452,AMZN,18539804,18539850,46,23,100,116,62,226
15190128596452,GOOGL,14418763,14418939,176,2,100,65,4,96
15190128596452,MSFT,1740300,1740600,300,25,25,82,60,294
15190128596452,TSLA,6370000,6370197,197,446,71,147,207,598
15200660354412,AAPL,3214989,3215000,11,100,1292,77,49,252
15200660354412,AMZN,18539804,18539808,4,23,100,113,62,223
15200660354412,GOOGL,14418763,14420000,1237,2,80,65,3,94
15200660354412,MSFT,1739800,1740000,200,100,54,78,61,290
15200660354412,TSLA,6370000,6370211,211,446,57,147,207,600
15212231062039,AAPL,3214989,3215000,11,100,1292,86,50,270
15212231062039,AMZN,18539804,18539808,4,23,100,113,62,223
15212231062039,GOOGL,14418763,14418939,176,2,100,63,4,92
15212231062039,MSFT,1739800,1740000,200,100,54,77,61,292
15212231062039,TSLA,6370000,6370211,211,446,27,147,208,606
15220261995154,AAPL,3214989,3215000,11,100,1281,88,50,276
15220261995154,AMZN,18539804,18539808,4,23,100,113,62,223
15220261995154,GOOGL,14418763,14420000,1237,2,80,63,3,88
15220261995154,MSFT,1739800,1740000,200,100,54,78,61,293
15220261995154,TSLA,6370000,6371747,1747,446,12,147,214,615
15230796385700,AAPL,3214989,3215000,11,100,1221,94,50,289
15230796385700,AMZN,18539804,18539808,4,23,100,113,62,223
15230796385700,GOOGL,14418742,14420000,1258,74,80,62,3,86
15230796385700,MSFT,1739800,1740000,200,100,54,79,61,295
15230796385700,TSLA,6370000,6370226,226,446,86,148,220,624
15240406197379,AAPL,3214989,3215000,11,100,1221,94,50,294
15240406197379,AMZN,18539804,18539808,4,23,100,113,62,223
15240406197379,GOOGL,14418742,14420000,1258,74,80,62,3,86
15240406197379,MSFT,1739800,1740000,200,100,54,79,61,298
15240406197379,TSLA,6370000,6370226,226,446,40,149,221,627
15250276742375,AAPL,3214989,3215000,11,100,1221,95,49,294
15250276742375,AMZN,18539804,18539808,4,23,100,113,62,223
15250276742375,GOOGL,14418742,14420000,1258,74,80,60,3,83
15250276742375,MSFT,1739800,1740000,200,100,54,79,61,298
15250276742375,TSLA,6370000,6370428,428,446,71,149,221,627
15260832626624,AAPL,3214989,3215000,11,100,1218,95,49,293
15260832626624,AMZN,18539804,18539900,96,23,40,114,61,223
15260832626624,GOOGL,14418742,14418929,187,74,100,59,4,82
15260832626624,MSFT,1739800,1740000,200,100,54,80,63,302
15260832626624,TSLA,6371234,6372009,775,100,69,150,223,631
15271682882516,AAPL,3214989,3215000,11,100,1218,95,49,297
15271682882516,AMZN,18539804,18539814,10,23,100,114,62,225
15271682882516,GOOGL,14418742,14420000,1258,74,80,59,3,80
15271682882516,MSFT,1739800,1740000,200,100,54,80,63,302
15271682882516,TSLA,6370000,6370529,529,446,54,152,227,639
15280106933834,AAPL,3214989,3215000,11,100,1218,96,49,300
15280106933834,AMZN,18539804,18539900,96,23,40,116,61,226
15280106933834,GOOGL,14418742,14418929,187,63,100,59,4,81
15280106933834,MSFT,1739800,1740000,200,100,54,80,63,304
15280106933834,TSLA,6370000,6370529,529,446,24,155,228,645
15290892759837,AAPL,3214989,3215000,11,100,1207,96,49,306
